Profile Name,Date,Data,Star
GinaD,"7 months ago | Feb 1, 2024 2:53 PM","Google Home Hub is my handy helper in the kitchen.  Sets timers, listen to my favorite music, tells jokes, shows me recipes.  Don’t know how i lived with our it.  So wonderful i bought my daughter and son each one!",Rated 5 out of 5 stars
Mejorcompra16,"7 months ago | Jan 29, 2024 7:36 PM",This google hub max is the best smart item to have in the house.it is a  addition in our home. The capabilites are very helpful. I love. No regrets with this purchase.I purchased on sale for $129.00.,Rated 5 out of 5 stars
Josh,"7 months ago | Jan 29, 2024 4:12 PM","I wanted so badly for this product to work well. Our family has the google/nest cameras and speakers and decided to get this product. Kids can play games on the screen, but those are glitchy 50% of the time. Connecting to your video subscriptions and accessing them is difficult. I wouldn’t buy the product again, unfortunately. And it has lost my faith in other google screen products. If you only use the Hub Max for music it works well enough. If you want to utilize it for its more involved features, I think you will be frustrated by how slow or glitchy it can be.",Rated 1 out of 5 stars
GailleN,"7 months ago | Jan 29, 2024 9:23 AM",It works fine but It sounds a lot louder in the store vs at home. I haven't streamed anything yet but the screen quality is good!,Rated 3 out of 5 stars
Utollwi,"7 months ago | Jan 26, 2024 6:00 PM",Dont buy it. Google fired the team thst develops them and the quality and the ability for it to listen and respond and the speed of response is very slow.,Rated 1 out of 5 stars
AlejandroZ,"7 months ago | Jan 26, 2024 5:04 PM",Excellent product! The speakers on this product sound amazing 10/10 .,Rated 5 out of 5 stars
Cleanair,"7 months ago | Jan 26, 2024 4:45 PM",Got at discounted price over holliday good product have 3,Rated 5 out of 5 stars
JamesK,"7 months ago | Jan 26, 2024 3:16 PM",Its great to have and its nice tp have in the kitchen so you can listen to music or look up recipes,Rated 5 out of 5 stars
DaBmanbuysthings,"7 months ago | Jan 26, 2024 2:21 PM",I bought it as a gift for my mom this past Christmas and she loves it. She hasn't fully gotten into it but she's learning and thanks Best Buy for the awesome idea.,Rated 5 out of 5 stars
SierraT,"7 months ago | Jan 25, 2024 10:47 PM",Speakers are great and the pictures are great. Would recommend to anyone,Rated 5 out of 5 stars
Diana2810,"7 months ago | Jan 25, 2024 10:14 AM","Every day my baby using it, i love the big screen 10.1"", quality is great",Rated 5 out of 5 stars
Noel,"7 months ago | Jan 24, 2024 6:08 PM","Use it every day i love it, talk to google and get some cooking recipes",Rated 5 out of 5 stars
Kevin,"7 months ago | Jan 24, 2024 6:50 AM",I was thoroughly inpressed with the sound- especially for such a small system. The voice recognition is great. The screen has great touch sesitivity and video quality. This quickly became an integral part of my everyday life!,Rated 5 out of 5 stars
JacobP,"7 months ago | Jan 22, 2024 2:16 PM",Parents were very happy with this. I bought this as an upgrade for their older Nest Hub and they love the bigger screen.,Rated 5 out of 5 stars
Wrabbit,"7 months ago | Jan 21, 2024 6:18 PM",It continues to freeze up on me when I make a request. It does how ever look very impressive and music sounds very good on it as I have it paired with another speaker.,Rated 3 out of 5 stars
FinnE,"7 months ago | Jan 21, 2024 11:02 AM","The tablet that serves as a smart display is a nice idea. However, this smart display is very limited in its implementation. Google Assistant is a hit or miss, apps are limited, Nest gave me an error and couldn't connect. What gives? 
Overall, I'm not satisfied with this product. It's been returned",Rated 1 out of 5 stars
Stephers85,"7 months ago | Jan 20, 2024 11:14 PM","Can do many things. Watch videos, movies, watch your video doorbell.",Rated 5 out of 5 stars
Bestbuycustomer,"7 months ago | Jan 20, 2024 6:55 PM","This was bought as a Christmas gift. It ended up in my kitchen and from music to video calls to recipe help I could not love it more! The speaker are loud on full volume is loud, did not expect it to sound that good. On video calls I can move throughout the room and it follows me, amazing! The whole family is enjoying it!",Rated 5 out of 5 stars
ChrisM,"7 months ago | Jan 20, 2024 2:21 PM","I purchased this larger one after a positive experience with the smaller nest hub 7. However, similar to my other review, i do not think it is worth the price. The OS is also very laggy on this despite the promptness and acuracy of google’s assistant. I think this is more appropriately priced at the $99 of the nest hub 7 rather than its current $229 premium.",Rated 1 out of 5 stars
Jbear,"7 months ago | Jan 20, 2024 10:58 AM",Very good product. It was a gift for my wife and ahe enjoys it. I am pleased with the item.,Rated 5 out of 5 stars
Dally,"7 months ago | Jan 20, 2024 10:13 AM",main reason compared to smaller 7 inch is sound and video calls. great display and of course google assistant. We really found this very useful in our house to check cameras outside to,Rated 4 out of 5 stars
CytheriaJ,"7 months ago | Jan 20, 2024 8:46 AM",I bought this upon a recommendation for my mother as a Christmas gift. I have been unable to complete the setup since the purchase. I have repeatedly tried to reset it and it doesn't work.,Rated 1 out of 5 stars
Deep0315,"7 months ago | Jan 19, 2024 9:10 PM",It does everything that I need. I bought 2 Daughter and Nephew,Rated 5 out of 5 stars
Djjustiz,"7 months ago | Jan 19, 2024 7:46 PM","When you put the camera to see the video in color, it is not clear sometimes",Rated 2 out of 5 stars
RichardH,"7 months ago | Jan 19, 2024 7:41 PM","Purchased this for my father-in-law who has recently lost his eyesight.
It has made a world of difference for his ability to make calls, listen to anything he wants, ask for the time, set alarm for appointments, etc.
He recently fell and was able to call us from the kitchen floor.
I’d recommend this product for anyone who has an elderly loved one.",Rated 5 out of 5 stars
Tito,"7 months ago | Jan 19, 2024 7:36 PM",Great device! Replaced my old JBL home speaker. No regrets.,Rated 5 out of 5 stars
Sabm,"7 months ago | Jan 19, 2024 7:26 PM","Love it so far!  The large screen is really nice, The device is very efficient.",Rated 5 out of 5 stars
Sweetooth2006,"7 months ago | Jan 19, 2024 6:05 PM",As a matter of fact I plan on returning this item. It was a gift but there isn't enought uses for it. It barely connects and hasn't any highlights I can mention...it's useless to me.,Rated 1 out of 5 stars
Terrance,"7 months ago | Jan 19, 2024 5:29 PM",It performs beautifully ! And the colors and sound are amazing.,Rated 5 out of 5 stars
Artysthegreat,"7 months ago | Jan 19, 2024 4:37 PM","Love this thing. I've had the 2nd gen (smaller) hub for a few years now, and knew I wanted a larger version for our kitchen as we have the perfect island for it now. This tech - although I admit is not NECESSARY for every day life, definitely adds convenience to the kitchen. I cook all of our meals, so it's a great place to have my recipe's up instead of on my phone. I also play music and podcasts on it for the home and the speaker is excellent. If I had to nitpick, I wish it had the ability to run multiple tasks - for example, I wish I could run youtube in the corner as I have a recipe taking up most of the real estate. Sadly, it's one function at a time. But, I knew that coming into the purchase.",Rated 4 out of 5 stars
JonathonB,"7 months ago | Jan 19, 2024 4:31 PM","I have two of the Stardard size hub's and they work great, but I love having the larger screen and camera to may video calls. It works perfectly with my Nest Doorbell cam. When someone rings the doorbell, the video pop's right up on the screen and I have the option to speak through the hub MAX to who ever is at the door.",Rated 5 out of 5 stars
TP36707,"7 months ago | Jan 19, 2024 4:18 PM","This thing is awesome.  It was easy to set up and configure with my existing smarthome.   Display is awesome and love that it plays Netflix and other streaming services.   As a side note, not sure if it’s just me but cannot figure out how to select different videos on Netflix - so far I have to tell google what to play each time, so that’s a negative, but I didn’t but it for streaming).
The one thing I’ve noticed is that now my existing google nest points go offline a lot since I’ve installed it,  it not sure if that’s a related issue.
Overall a great buy!",Rated 4 out of 5 stars
ErickaR,"7 months ago | Jan 19, 2024 4:17 PM","The one we got we havent been able to ise the cameraon, it was a gift and by the time we could get it returned they said it was to late.",Rated 1 out of 5 stars
GradygM,"7 months ago | Jan 19, 2024 4:12 PM",Love the screen and the size! This is an excellent kitchen companion.,Rated 5 out of 5 stars
Louie,"7 months ago | Jan 19, 2024 4:05 PM",This device is amazing. I use it with my YouTube subscription to ask questions or to have it play my favorite song. This is yhe best Google Hub Investment!,Rated 5 out of 5 stars
Jonboy,"7 months ago | Jan 19, 2024 4:02 PM","Very easy to set up and operate. Ask ""Hey Google"" and it will tell you how to use it. Wife loves ability to do facetime calls without having phone in her hand while cooking. Camera acts as security feature while we are away. Able to adjust my Google Nest thermostat by simply saying ""Hey Google change temperature to 73 Degrees"".",Rated 5 out of 5 stars
EveB,"7 months ago | Jan 19, 2024 4:01 PM",So happy with this product...... great value..........,Rated 5 out of 5 stars
Jerrys,"7 months ago | Jan 19, 2024 3:59 PM",Its incredible and all the notifications on time everyday. Perfect por check mi room when im working.,Rated 5 out of 5 stars
ScottD,"7 months ago | Jan 19, 2024 3:58 PM","Trying to get it to work with my door bell but not yet
Other than that good",Rated 5 out of 5 stars
Daha62,"7 months ago | Jan 19, 2024 3:44 PM",Excellent display with google assistant easy to use,Rated 5 out of 5 stars
AliciaV,"7 months ago | Jan 17, 2024 7:48 AM",Everything all in one. Nothing more convenient and better. Easy to set up.,Rated 5 out of 5 stars
InfernalHound,"7 months ago | Jan 16, 2024 6:58 PM",Great for your google nest setup. Good software to back it up as well.,Rated 5 out of 5 stars
VP1234,"7 months ago | Jan 15, 2024 9:46 PM","Device has a large display, can also be used as a photo frame. Good speed and responds well to voice commands.",Rated 5 out of 5 stars
Anonymous,"7 months ago | Jan 14, 2024 9:35 AM",Was really good and quick service. Team was really knowledgeable and helpful,Rated 4 out of 5 stars
